,Classifier,Alpha Value,Cross_Val folds,Layer Structure,Prediction Period,Parsing Day range,Score Std,Score average
280,MLPClassifier,0.1,3,"(30, 90, 10)",5,3,0.05500772982169013,0.5028571428571429
281,MLPClassifier,0.1,3,"(30, 90, 20)",5,3,0.11592475470249862,0.5161904761904762
282,MLPClassifier,0.1,3,"(30, 90, 30)",5,3,0.07183061456098379,0.5547619047619049
283,MLPClassifier,0.1,3,"(30, 90, 40)",5,3,0.10090969447931798,0.5176190476190476
284,MLPClassifier,0.1,3,"(30, 90, 50)",5,3,0.11592475470249862,0.5161904761904762
285,MLPClassifier,0.1,3,"(30, 90, 60)",5,3,0.10390995578655893,0.5428571428571428
286,MLPClassifier,0.1,3,"(30, 90, 70)",5,3,0.09002896989025885,0.5161904761904762
287,MLPClassifier,0.1,3,"(30, 90, 80)",5,3,0.10845440644180392,0.5295238095238095
288,MLPClassifier,0.1,3,"(30, 90, 90)",5,3,0.04512014698999877,0.5280952380952382
289,MLPClassifier,0.1,3,"(30, 90, 100)",5,3,0.07322812490187082,0.5295238095238095
290,MLPClassifier,0.1,3,"(30, 100, 10)",5,3,0.07938825058574953,0.5280952380952381
291,MLPClassifier,0.1,3,"(30, 100, 20)",5,3,0.07182745765700878,0.5028571428571428
292,MLPClassifier,0.1,3,"(30, 100, 30)",5,3,0.10845440644180392,0.5295238095238095
293,MLPClassifier,0.1,3,"(30, 100, 40)",5,3,0.12099549287908272,0.5576190476190477
294,MLPClassifier,0.1,3,"(30, 100, 50)",5,3,0.08903870594557509,0.5814285714285714
295,MLPClassifier,0.1,3,"(30, 100, 60)",5,3,0.05407645549172723,0.4895238095238095
296,MLPClassifier,0.1,3,"(30, 100, 70)",5,3,0.11592475470249862,0.5161904761904762
297,MLPClassifier,0.1,3,"(30, 100, 80)",5,3,0.10234661661223976,0.5042857142857143
298,MLPClassifier,0.1,3,"(30, 100, 90)",5,3,0.08865075812478859,0.4776190476190476
299,MLPClassifier,0.1,3,"(30, 100, 100)",5,3,0.061956022732535636,0.5161904761904762
300,MLPClassifier,0.1,3,"(40, 10, 10)",5,3,0.09002896989025885,0.5161904761904762
301,MLPClassifier,0.1,3,"(40, 10, 20)",5,3,0.11701696681055251,0.5547619047619047
302,MLPClassifier,0.1,3,"(40, 10, 30)",5,3,0.1103118646519639,0.5828571428571429
303,MLPClassifier,0.1,3,"(40, 10, 40)",5,3,0.086577662303722,0.5295238095238095
304,MLPClassifier,0.1,3,"(40, 10, 50)",5,3,0.1007995248882011,0.46571428571428575
305,MLPClassifier,0.1,3,"(40, 10, 60)",5,3,0.05570003887849413,0.5280952380952381
306,MLPClassifier,0.1,3,"(40, 10, 70)",5,3,0.0917059285120817,0.5561904761904762
307,MLPClassifier,0.1,3,"(40, 10, 80)",5,3,0.1257305184325036,0.5042857142857143
308,MLPClassifier,0.1,3,"(40, 10, 90)",5,3,0.08716237096112421,0.5428571428571428
309,MLPClassifier,0.1,3,"(40, 10, 100)",5,3,0.08865075812478859,0.4776190476190476
310,MLPClassifier,0.1,3,"(40, 20, 10)",5,3,0.12099549287908272,0.5576190476190477
311,MLPClassifier,0.1,3,"(40, 20, 20)",5,3,0.12020579481279582,0.5176190476190476
312,MLPClassifier,0.1,3,"(40, 20, 30)",5,3,0.13370865542345192,0.490952380952381
313,MLPClassifier,0.1,3,"(40, 20, 40)",5,3,0.09819458676906942,0.5414285714285715
314,MLPClassifier,0.1,3,"(40, 20, 50)",5,3,0.0733178709734648,0.5414285714285715
315,MLPClassifier,0.1,3,"(40, 20, 60)",5,3,0.0733178709734648,0.5414285714285715
316,MLPClassifier,0.1,3,"(40, 20, 70)",5,3,0.09002896989025885,0.5161904761904762
317,MLPClassifier,0.1,3,"(40, 20, 80)",5,3,0.07003724308895327,0.5161904761904762
318,MLPClassifier,0.1,3,"(40, 20, 90)",5,3,0.12020579481279582,0.5176190476190476
319,MLPClassifier,0.1,3,"(40, 20, 100)",5,3,0.07519890480217588,0.5680952380952381
320,MLPClassifier,0.1,3,"(40, 30, 10)",5,3,0.1063174555778317,0.5057142857142858
321,MLPClassifier,0.1,3,"(40, 30, 20)",5,3,0.1083142317016358,0.5442857142857144
322,MLPClassifier,0.1,3,"(40, 30, 30)",5,3,0.05500772982169013,0.5028571428571429
323,MLPClassifier,0.1,3,"(40, 30, 40)",5,3,0.07519890480217588,0.5680952380952381
324,MLPClassifier,0.1,3,"(40, 30, 50)",5,3,0.056940116532619586,0.5414285714285715
325,MLPClassifier,0.1,3,"(40, 30, 60)",5,3,0.1026806245481414,0.5561904761904762
326,MLPClassifier,0.1,3,"(40, 30, 70)",5,3,0.07825767079685385,0.48952380952380947
327,MLPClassifier,0.1,3,"(40, 30, 80)",5,3,0.08716237096112421,0.5428571428571428
328,MLPClassifier,0.1,3,"(40, 30, 90)",5,3,0.1026806245481414,0.5561904761904762
329,MLPClassifier,0.1,3,"(40, 30, 100)",5,3,0.07938825058574953,0.5280952380952381
330,MLPClassifier,0.1,3,"(40, 40, 10)",5,3,0.07519890480217588,0.5680952380952381
331,MLPClassifier,0.1,3,"(40, 40, 20)",5,3,0.0594456629879133,0.4761904761904762
332,MLPClassifier,0.1,3,"(40, 40, 30)",5,3,0.11592475470249862,0.5161904761904762
333,MLPClassifier,0.1,3,"(40, 40, 40)",5,3,0.10296511088206975,0.530952380952381
334,MLPClassifier,0.1,3,"(40, 40, 50)",5,3,0.07003724308895327,0.5161904761904762
335,MLPClassifier,0.1,3,"(40, 40, 60)",5,3,0.10488304684141873,0.5695238095238095
336,MLPClassifier,0.1,3,"(40, 40, 70)",5,3,0.08716237096112421,0.5428571428571428
337,MLPClassifier,0.1,3,"(40, 40, 80)",5,3,0.13832984996843684,0.530952380952381
338,MLPClassifier,0.1,3,"(40, 40, 90)",5,3,0.10234661661223976,0.5042857142857143
339,MLPClassifier,0.1,3,"(40, 40, 100)",5,3,0.10234661661223976,0.5042857142857143
340,MLPClassifier,0.1,3,"(40, 50, 10)",5,3,0.086577662303722,0.5295238095238095
341,MLPClassifier,0.1,3,"(40, 50, 20)",5,3,0.10234661661223976,0.5042857142857143
342,MLPClassifier,0.1,3,"(40, 50, 30)",5,3,0.12498344561582758,0.5323809523809523
343,MLPClassifier,0.1,3,"(40, 50, 40)",5,3,0.10296511088206975,0.530952380952381
344,MLPClassifier,0.1,3,"(40, 50, 50)",5,3,0.10105116460724599,0.4923809523809524
345,MLPClassifier,0.1,3,"(40, 50, 60)",5,3,0.11905142851047815,0.5190476190476191
346,MLPClassifier,0.1,3,"(40, 50, 70)",5,3,0.1071354494793735,0.490952380952381
347,MLPClassifier,0.1,3,"(40, 50, 80)",5,3,0.10090969447931798,0.5176190476190476
348,MLPClassifier,0.1,3,"(40, 50, 90)",5,3,0.04512014698999877,0.5280952380952382
349,MLPClassifier,0.1,3,"(40, 50, 100)",5,3,0.11592475470249862,0.5161904761904762
350,MLPClassifier,0.1,3,"(40, 60, 10)",5,3,0.09002896989025885,0.5161904761904762
351,MLPClassifier,0.1,3,"(40, 60, 20)",5,3,0.1083142317016358,0.5442857142857144
352,MLPClassifier,0.1,3,"(40, 60, 30)",5,3,0.10390995578655893,0.5428571428571428
353,MLPClassifier,0.1,3,"(40, 60, 40)",5,3,0.10845440644180392,0.5295238095238095
354,MLPClassifier,0.1,3,"(40, 60, 50)",5,3,0.061956022732535636,0.5161904761904762
355,MLPClassifier,0.1,3,"(40, 60, 60)",5,3,0.10234661661223976,0.5042857142857143
356,MLPClassifier,0.1,3,"(40, 60, 70)",5,3,0.10845440644180392,0.5295238095238095
357,MLPClassifier,0.1,3,"(40, 60, 80)",5,3,0.0976480793067137,0.530952380952381
358,MLPClassifier,0.1,3,"(40, 60, 90)",5,3,0.10845440644180392,0.5295238095238095
359,MLPClassifier,0.1,3,"(40, 60, 100)",5,3,0.1071354494793735,0.490952380952381
360,MLPClassifier,0.1,3,"(40, 70, 10)",5,3,0.10090969447931798,0.5176190476190476
361,MLPClassifier,0.1,3,"(40, 70, 20)",5,3,0.07938825058574953,0.5280952380952381
362,MLPClassifier,0.1,3,"(40, 70, 30)",5,3,0.10845440644180392,0.5295238095238095
363,MLPClassifier,0.1,3,"(40, 70, 40)",5,3,0.10296511088206975,0.530952380952381
364,MLPClassifier,0.1,3,"(40, 70, 50)",5,3,0.07825767079685385,0.48952380952380947
365,MLPClassifier,0.1,3,"(40, 70, 60)",5,3,0.10090969447931798,0.5176190476190476
366,MLPClassifier,0.1,3,"(40, 70, 70)",5,3,0.086577662303722,0.5295238095238095
367,MLPClassifier,0.1,3,"(40, 70, 80)",5,3,0.12580083600730185,0.5028571428571428
368,MLPClassifier,0.1,3,"(40, 70, 90)",5,3,0.1026806245481414,0.5561904761904762
369,MLPClassifier,0.1,3,"(40, 70, 100)",5,3,0.07322812490187082,0.5295238095238095
370,MLPClassifier,0.1,3,"(40, 80, 10)",5,3,0.1026806245481414,0.5561904761904762
371,MLPClassifier,0.1,3,"(40, 80, 20)",5,3,0.086577662303722,0.5295238095238095
372,MLPClassifier,0.1,3,"(40, 80, 30)",5,3,0.07322812490187082,0.5295238095238095
373,MLPClassifier,0.1,3,"(40, 80, 40)",5,3,0.11775103448568502,0.5442857142857144
374,MLPClassifier,0.1,3,"(40, 80, 50)",5,3,0.08971863299547071,0.5176190476190476
375,MLPClassifier,0.1,3,"(40, 80, 60)",5,3,0.0733178709734648,0.5414285714285715
376,MLPClassifier,0.1,3,"(40, 80, 70)",5,3,0.10234661661223976,0.5042857142857143
377,MLPClassifier,0.1,3,"(40, 80, 80)",5,3,0.07182745765700878,0.5028571428571428
378,MLPClassifier,0.1,3,"(40, 80, 90)",5,3,0.11748112213865224,0.530952380952381
379,MLPClassifier,0.1,3,"(40, 80, 100)",5,3,0.08865075812478859,0.4776190476190476
380,MLPClassifier,0.1,3,"(40, 90, 10)",5,3,0.09819458676906942,0.5414285714285715
381,MLPClassifier,0.1,3,"(40, 90, 20)",5,3,0.10090969447931798,0.5176190476190476
382,MLPClassifier,0.1,3,"(40, 90, 30)",5,3,0.1083142317016358,0.5442857142857144
383,MLPClassifier,0.1,3,"(40, 90, 40)",5,3,0.1083142317016358,0.5442857142857144
384,MLPClassifier,0.1,3,"(40, 90, 50)",5,3,0.086577662303722,0.5295238095238095
385,MLPClassifier,0.1,3,"(40, 90, 60)",5,3,0.07519890480217588,0.5680952380952381
386,MLPClassifier,0.1,3,"(40, 90, 70)",5,3,0.08716237096112421,0.5428571428571428
387,MLPClassifier,0.1,3,"(40, 90, 80)",5,3,0.07938825058574953,0.5280952380952381
388,MLPClassifier,0.1,3,"(40, 90, 90)",5,3,0.119591140208322,0.5828571428571429
389,MLPClassifier,0.1,3,"(40, 90, 100)",5,3,0.12020579481279582,0.5176190476190476
390,MLPClassifier,0.1,3,"(40, 100, 10)",5,3,0.08529261358390179,0.5042857142857143
391,MLPClassifier,0.1,3,"(40, 100, 20)",5,3,0.10090969447931798,0.5176190476190476
392,MLPClassifier,0.1,3,"(40, 100, 30)",5,3,0.056940116532619586,0.5414285714285715
393,MLPClassifier,0.1,3,"(40, 100, 40)",5,3,0.1083142317016358,0.5442857142857144
394,MLPClassifier,0.1,3,"(40, 100, 50)",5,3,0.1083142317016358,0.5442857142857144
395,MLPClassifier,0.1,3,"(40, 100, 60)",5,3,0.11748112213865224,0.530952380952381
396,MLPClassifier,0.1,3,"(40, 100, 70)",5,3,0.07322812490187082,0.5295238095238095
397,MLPClassifier,0.1,3,"(40, 100, 80)",5,3,0.07182745765700878,0.5028571428571428
398,MLPClassifier,0.1,3,"(40, 100, 90)",5,3,0.08081220356417686,0.5428571428571428
399,MLPClassifier,0.1,3,"(40, 100, 100)",5,3,0.08529261358390179,0.5042857142857143
400,MLPClassifier,0.1,3,"(50, 10, 10)",5,3,0.0882508278532278,0.5680952380952382
401,MLPClassifier,0.1,3,"(50, 10, 20)",5,3,0.11650426013835498,0.5576190476190477
402,MLPClassifier,0.1,3,"(50, 10, 30)",5,3,0.06825655218438575,0.4776190476190476
403,MLPClassifier,0.1,3,"(50, 10, 40)",5,3,0.12700634726224497,0.5428571428571428
404,MLPClassifier,0.1,3,"(50, 10, 50)",5,3,0.1369111799737847,0.4923809523809524
405,MLPClassifier,0.1,3,"(50, 10, 60)",5,3,0.08529261358390179,0.5042857142857143
406,MLPClassifier,0.1,3,"(50, 10, 70)",5,3,0.08529261358390179,0.5042857142857143
407,MLPClassifier,0.1,3,"(50, 10, 80)",5,3,0.08529261358390179,0.5042857142857143
408,MLPClassifier,0.1,3,"(50, 10, 90)",5,3,0.10090969447931798,0.5176190476190476
409,MLPClassifier,0.1,3,"(50, 10, 100)",5,3,0.10234661661223976,0.5042857142857143
410,MLPClassifier,0.1,3,"(50, 20, 10)",5,3,0.08529261358390179,0.5042857142857143
411,MLPClassifier,0.1,3,"(50, 20, 20)",5,3,0.10234661661223976,0.5042857142857143
412,MLPClassifier,0.1,3,"(50, 20, 30)",5,3,0.0917059285120817,0.5561904761904762
413,MLPClassifier,0.1,3,"(50, 20, 40)",5,3,0.1257305184325036,0.5042857142857143
414,MLPClassifier,0.1,3,"(50, 20, 50)",5,3,0.08716237096112421,0.5428571428571428
415,MLPClassifier,0.1,3,"(50, 20, 60)",5,3,0.10090969447931798,0.5176190476190476
416,MLPClassifier,0.1,3,"(50, 20, 70)",5,3,0.08971863299547071,0.5176190476190476
417,MLPClassifier,0.1,3,"(50, 20, 80)",5,3,0.12099549287908272,0.5576190476190477
418,MLPClassifier,0.1,3,"(50, 20, 90)",5,3,0.11905142851047815,0.5190476190476191
419,MLPClassifier,0.1,3,"(50, 20, 100)",5,3,0.11592475470249862,0.5161904761904762
420,MLPClassifier,0.1,3,"(50, 30, 10)",5,3,0.11591693014343311,0.5057142857142858
421,MLPClassifier,0.1,3,"(50, 30, 20)",5,3,0.10234661661223976,0.5042857142857143
422,MLPClassifier,0.1,3,"(50, 30, 30)",5,3,0.10488304684141873,0.5695238095238095
423,MLPClassifier,0.1,3,"(50, 30, 40)",5,3,0.10296511088206975,0.530952380952381
424,MLPClassifier,0.1,3,"(50, 30, 50)",5,3,0.0917059285120817,0.5561904761904762
425,MLPClassifier,0.1,3,"(50, 30, 60)",5,3,0.1026806245481414,0.5561904761904762
426,MLPClassifier,0.1,3,"(50, 30, 70)",5,3,0.056940116532619586,0.5414285714285715
427,MLPClassifier,0.1,3,"(50, 30, 80)",5,3,0.13465501397688703,0.5442857142857143
428,MLPClassifier,0.1,3,"(50, 30, 90)",5,3,0.08716237096112421,0.5428571428571428
429,MLPClassifier,0.1,3,"(50, 30, 100)",5,3,0.08081220356417686,0.5428571428571428
430,MLPClassifier,0.1,3,"(50, 40, 10)",5,3,0.10296511088206975,0.530952380952381
431,MLPClassifier,0.1,3,"(50, 40, 20)",5,3,0.12698670632301023,0.570952380952381
432,MLPClassifier,0.1,3,"(50, 40, 30)",5,3,0.10090969447931798,0.5176190476190476
433,MLPClassifier,0.1,3,"(50, 40, 40)",5,3,0.11873100755150279,0.4790476190476191
434,MLPClassifier,0.1,3,"(50, 40, 50)",5,3,0.11748112213865224,0.530952380952381
435,MLPClassifier,0.1,3,"(50, 40, 60)",5,3,0.1083142317016358,0.5442857142857144
436,MLPClassifier,0.1,3,"(50, 40, 70)",5,3,0.08716237096112421,0.5428571428571428
437,MLPClassifier,0.1,3,"(50, 40, 80)",5,3,0.086577662303722,0.5295238095238095
438,MLPClassifier,0.1,3,"(50, 40, 90)",5,3,0.08716237096112421,0.5428571428571428
439,MLPClassifier,0.1,3,"(50, 40, 100)",5,3,0.12020579481279582,0.5176190476190476
440,MLPClassifier,0.1,3,"(50, 50, 10)",5,3,0.13180759701316724,0.5190476190476191
441,MLPClassifier,0.1,3,"(50, 50, 20)",5,3,0.12020579481279582,0.5176190476190476
442,MLPClassifier,0.1,3,"(50, 50, 30)",5,3,0.10090969447931798,0.5176190476190476
443,MLPClassifier,0.1,3,"(50, 50, 40)",5,3,0.10090969447931798,0.5176190476190476
444,MLPClassifier,0.1,3,"(50, 50, 50)",5,3,0.115807330806304,0.4923809523809524
445,MLPClassifier,0.1,3,"(50, 50, 60)",5,3,0.13180759701316724,0.5190476190476191
446,MLPClassifier,0.1,3,"(50, 50, 70)",5,3,0.1351257078283025,0.570952380952381
447,MLPClassifier,0.1,3,"(50, 50, 80)",5,3,0.07825767079685385,0.48952380952380947
448,MLPClassifier,0.1,3,"(50, 50, 90)",5,3,0.0917059285120817,0.5561904761904762
449,MLPClassifier,0.1,3,"(50, 50, 100)",5,3,0.086577662303722,0.5295238095238095
450,MLPClassifier,0.1,3,"(50, 60, 10)",5,3,0.086577662303722,0.5295238095238095
451,MLPClassifier,0.1,3,"(50, 60, 20)",5,3,0.12020579481279582,0.5176190476190476
452,MLPClassifier,0.1,3,"(50, 60, 30)",5,3,0.13832984996843684,0.530952380952381
453,MLPClassifier,0.1,3,"(50, 60, 40)",5,3,0.1083142317016358,0.5442857142857144
454,MLPClassifier,0.1,3,"(50, 60, 50)",5,3,0.11748112213865224,0.530952380952381
455,MLPClassifier,0.1,3,"(50, 60, 60)",5,3,0.10296511088206975,0.530952380952381
456,MLPClassifier,0.1,3,"(50, 60, 70)",5,3,0.10234661661223976,0.5042857142857143
457,MLPClassifier,0.1,3,"(50, 60, 80)",5,3,0.09002896989025885,0.5161904761904762
458,MLPClassifier,0.1,3,"(50, 60, 90)",5,3,0.10296511088206975,0.530952380952381
459,MLPClassifier,0.1,3,"(50, 60, 100)",5,3,0.11748112213865224,0.530952380952381
460,MLPClassifier,0.1,3,"(50, 70, 10)",5,3,0.07003724308895327,0.5161904761904762
461,MLPClassifier,0.1,3,"(50, 70, 20)",5,3,0.08716237096112421,0.5428571428571428
462,MLPClassifier,0.1,3,"(50, 70, 30)",5,3,0.10296511088206975,0.530952380952381
463,MLPClassifier,0.1,3,"(50, 70, 40)",5,3,0.11775103448568502,0.5442857142857144
464,MLPClassifier,0.1,3,"(50, 70, 50)",5,3,0.10234661661223976,0.5042857142857143
465,MLPClassifier,0.1,3,"(50, 70, 60)",5,3,0.12099549287908272,0.5576190476190477
466,MLPClassifier,0.1,3,"(50, 70, 70)",5,3,0.0834298760498125,0.46571428571428575
467,MLPClassifier,0.1,3,"(50, 70, 80)",5,3,0.1083142317016358,0.5442857142857144
468,MLPClassifier,0.1,3,"(50, 70, 90)",5,3,0.1083142317016358,0.5442857142857144
469,MLPClassifier,0.1,3,"(50, 70, 100)",5,3,0.12020579481279582,0.5176190476190476
470,MLPClassifier,0.1,3,"(50, 80, 10)",5,3,0.13832984996843684,0.530952380952381
471,MLPClassifier,0.1,3,"(50, 80, 20)",5,3,0.08529261358390179,0.5042857142857143
472,MLPClassifier,0.1,3,"(50, 80, 30)",5,3,0.10234661661223976,0.5042857142857143
473,MLPClassifier,0.1,3,"(50, 80, 40)",5,3,0.10296511088206975,0.530952380952381
474,MLPClassifier,0.1,3,"(50, 80, 50)",5,3,0.12700634726224497,0.5428571428571428
475,MLPClassifier,0.1,3,"(50, 80, 60)",5,3,0.08716237096112421,0.5428571428571428
476,MLPClassifier,0.1,3,"(50, 80, 70)",5,3,0.12020579481279582,0.5176190476190476
477,MLPClassifier,0.1,3,"(50, 80, 80)",5,3,0.1083142317016358,0.5442857142857144
478,MLPClassifier,0.1,3,"(50, 80, 90)",5,3,0.08716237096112421,0.5428571428571428
479,MLPClassifier,0.1,3,"(50, 80, 100)",5,3,0.1083142317016358,0.5442857142857144
480,MLPClassifier,0.1,3,"(50, 90, 10)",5,3,0.08716237096112421,0.5428571428571428
481,MLPClassifier,0.1,3,"(50, 90, 20)",5,3,0.10090969447931798,0.5176190476190476
482,MLPClassifier,0.1,3,"(50, 90, 30)",5,3,0.12099549287908272,0.5576190476190477
483,MLPClassifier,0.1,3,"(50, 90, 40)",5,3,0.10090969447931798,0.5176190476190476
484,MLPClassifier,0.1,3,"(50, 90, 50)",5,3,0.11775103448568502,0.5442857142857144
485,MLPClassifier,0.1,3,"(50, 90, 60)",5,3,0.10090969447931798,0.5176190476190476
486,MLPClassifier,0.1,3,"(50, 90, 70)",5,3,0.10390995578655893,0.5428571428571428
487,MLPClassifier,0.1,3,"(50, 90, 80)",5,3,0.08716237096112421,0.5428571428571428
488,MLPClassifier,0.1,3,"(50, 90, 90)",5,3,0.1257305184325036,0.5042857142857143
489,MLPClassifier,0.1,3,"(50, 90, 100)",5,3,0.0976480793067137,0.530952380952381
490,MLPClassifier,0.1,3,"(50, 100, 10)",5,3,0.10234661661223976,0.5042857142857143
491,MLPClassifier,0.1,3,"(50, 100, 20)",5,3,0.11748112213865224,0.530952380952381
492,MLPClassifier,0.1,3,"(50, 100, 30)",5,3,0.10296511088206975,0.530952380952381
493,MLPClassifier,0.1,3,"(50, 100, 40)",5,3,0.13324486861165752,0.5323809523809525
494,MLPClassifier,0.1,3,"(50, 100, 50)",5,3,0.10845440644180392,0.5295238095238095
495,MLPClassifier,0.1,3,"(50, 100, 60)",5,3,0.10234661661223976,0.5042857142857143
496,MLPClassifier,0.1,3,"(50, 100, 70)",5,3,0.10090969447931798,0.5176190476190476
497,MLPClassifier,0.1,3,"(50, 100, 80)",5,3,0.07003724308895327,0.5161904761904762
498,MLPClassifier,0.1,3,"(50, 100, 90)",5,3,0.0991483004772565,0.4790476190476191
499,MLPClassifier,0.1,3,"(50, 100, 100)",5,3,0.11591693014343311,0.5057142857142858
500,MLPClassifier,0.1,3,"(60, 10, 10)",5,3,0.10390995578655893,0.5428571428571428
501,MLPClassifier,0.1,3,"(60, 10, 20)",5,3,0.11591693014343311,0.5057142857142858
502,MLPClassifier,0.1,3,"(60, 10, 30)",5,3,0.0849195964926867,0.490952380952381
503,MLPClassifier,0.1,3,"(60, 10, 40)",5,3,0.07182745765700878,0.5028571428571428
504,MLPClassifier,0.1,3,"(60, 10, 50)",5,3,0.07879189847507247,0.5042857142857143
505,MLPClassifier,0.1,3,"(60, 10, 60)",5,3,0.107869493668966,0.5280952380952382
506,MLPClassifier,0.1,3,"(60, 10, 70)",5,3,0.11748112213865224,0.530952380952381
507,MLPClassifier,0.1,3,"(60, 10, 80)",5,3,0.08971863299547071,0.5176190476190476
508,MLPClassifier,0.1,3,"(60, 10, 90)",5,3,0.11592475470249862,0.5161904761904762
509,MLPClassifier,0.1,3,"(60, 10, 100)",5,3,0.11873100755150279,0.4790476190476191
510,MLPClassifier,0.1,3,"(60, 20, 10)",5,3,0.08529261358390179,0.5042857142857143
511,MLPClassifier,0.1,3,"(60, 20, 20)",5,3,0.1083142317016358,0.5442857142857144
512,MLPClassifier,0.1,3,"(60, 20, 30)",5,3,0.1026806245481414,0.5561904761904762
513,MLPClassifier,0.1,3,"(60, 20, 40)",5,3,0.10296511088206975,0.530952380952381
514,MLPClassifier,0.1,3,"(60, 20, 50)",5,3,0.10234661661223976,0.5042857142857143
515,MLPClassifier,0.1,3,"(60, 20, 60)",5,3,0.10390995578655893,0.5428571428571428
516,MLPClassifier,0.1,3,"(60, 20, 70)",5,3,0.07182745765700878,0.5028571428571428
517,MLPClassifier,0.1,3,"(60, 20, 80)",5,3,0.07322812490187082,0.5295238095238095
518,MLPClassifier,0.1,3,"(60, 20, 90)",5,3,0.1071354494793735,0.490952380952381
519,MLPClassifier,0.1,3,"(60, 20, 100)",5,3,0.12580083600730185,0.5028571428571428
520,MLPClassifier,0.1,3,"(60, 30, 10)",5,3,0.10234661661223976,0.5042857142857143
521,MLPClassifier,0.1,3,"(60, 30, 20)",5,3,0.1026806245481414,0.5561904761904762
522,MLPClassifier,0.1,3,"(60, 30, 30)",5,3,0.10090969447931798,0.5176190476190476
523,MLPClassifier,0.1,3,"(60, 30, 40)",5,3,0.08716237096112421,0.5428571428571428
524,MLPClassifier,0.1,3,"(60, 30, 50)",5,3,0.0849195964926867,0.490952380952381
525,MLPClassifier,0.1,3,"(60, 30, 60)",5,3,0.11701696681055251,0.5547619047619047
526,MLPClassifier,0.1,3,"(60, 30, 70)",5,3,0.086577662303722,0.5295238095238095
527,MLPClassifier,0.1,3,"(60, 30, 80)",5,3,0.13476779391473317,0.5295238095238095
528,MLPClassifier,0.1,3,"(60, 30, 90)",5,3,0.10090969447931798,0.5176190476190476
529,MLPClassifier,0.1,3,"(60, 30, 100)",5,3,0.11650426013835498,0.5576190476190477
530,MLPClassifier,0.1,3,"(60, 40, 10)",5,3,0.1083142317016358,0.5442857142857144
531,MLPClassifier,0.1,3,"(60, 40, 20)",5,3,0.09002896989025885,0.5161904761904762
532,MLPClassifier,0.1,3,"(60, 40, 30)",5,3,0.11748112213865224,0.530952380952381
533,MLPClassifier,0.1,3,"(60, 40, 40)",5,3,0.12020579481279582,0.5176190476190476
534,MLPClassifier,0.1,3,"(60, 40, 50)",5,3,0.11775103448568502,0.5442857142857144
535,MLPClassifier,0.1,3,"(60, 40, 60)",5,3,0.1257305184325036,0.5042857142857143
536,MLPClassifier,0.1,3,"(60, 40, 70)",5,3,0.10296511088206975,0.530952380952381
537,MLPClassifier,0.1,3,"(60, 40, 80)",5,3,0.08971863299547071,0.5176190476190476
538,MLPClassifier,0.1,3,"(60, 40, 90)",5,3,0.0849195964926867,0.490952380952381
539,MLPClassifier,0.1,3,"(60, 40, 100)",5,3,0.09143105155366321,0.5547619047619048
540,MLPClassifier,0.1,3,"(60, 50, 10)",5,3,0.10234661661223976,0.5042857142857143
541,MLPClassifier,0.1,3,"(60, 50, 20)",5,3,0.08716237096112421,0.5428571428571428
542,MLPClassifier,0.1,3,"(60, 50, 30)",5,3,0.0849195964926867,0.490952380952381
543,MLPClassifier,0.1,3,"(60, 50, 40)",5,3,0.08971863299547071,0.5176190476190476
544,MLPClassifier,0.1,3,"(60, 50, 50)",5,3,0.07879189847507247,0.5042857142857143
545,MLPClassifier,0.1,3,"(60, 50, 60)",5,3,0.10234661661223976,0.5042857142857143
546,MLPClassifier,0.1,3,"(60, 50, 70)",5,3,0.09002896989025885,0.5161904761904762
547,MLPClassifier,0.1,3,"(60, 50, 80)",5,3,0.10234661661223976,0.5042857142857143
548,MLPClassifier,0.1,3,"(60, 50, 90)",5,3,0.11775103448568502,0.5442857142857144
549,MLPClassifier,0.1,3,"(60, 50, 100)",5,3,0.06825655218438575,0.4776190476190476
